,博物馆名称,新闻来源,新闻标题,简介内容,次级新闻网站,新闻发布时间
284,故宫博物院,澎湃新闻,现场|故宫博物院藏法器展:看深藏宫中、秘而不宣的皇家宝器,故宫博物院藏有丰富的法器类文物，尤以藏传佛教法器居多，这些文物对于认识和了解清宫廷的物质文化、皇室的宗教信仰有着重要的意义。澎湃新闻获悉，12月15日，由故宫博物院和嘉德艺术中心联合主办的“妙宝庄严——故宫博物院藏法器展”在...,https://baijiahao.baidu.com/s?id=1686204165752996745&wfr=spider&for=pc,"('12月16日', 2160)"
285,故宫博物院,中国新闻网,蔡国强艺术展亮相故宫博物院,中新社北京12月14日电 (记者 应妮)由北京冬奥组委和故宫博物院主办的“远行与归来”蔡国强艺术展于14日在故宫博物院开幕。北京冬奥组委副秘书长何江海致辞表示，奥运文化活动作为冬奥筹办的重要内容，伴随着2022年冬奥会和冬残奥会的日益...,https://baijiahao.baidu.com/s?id=1686049385709511449&wfr=spider&for=pc,"('12月14日', 2160)"
286,故宫博物院,36氪,OPPO将与故宫博物院展开合作,OPPO将与故宫博物院展开合作 36氪获悉，OPPO将与故宫博物院展开合作。OPPO或将推出融入故宫元素的OPPO Watch、OPPO Enco X真无线蓝牙耳机等。,https://baijiahao.baidu.com/s?id=1685507584805023764&wfr=spider&for=pc,"('12月8日', 2160)"
287,故宫博物院,北京日报客户端,紫禁城今天600岁!故宫博物院老院长献上别样祝福,今天，2020年12月8日，紫禁城迎来600岁生日。故宫博物院原院长单霁翔在东城区图书馆开讲，为故宫献上一份别样的祝福。他讲宫廷漫步的乐趣，聊故人匠心，揭秘文物风华。同时，故宫出版社推出的单霁翔新作《单霁翔带你走进故宫.宫殿漫步》《...,https://baijiahao.baidu.com/s?id=1685476422698956457&wfr=spider&for=pc,"('12月8日', 2160)"
288,故宫博物院,青瞳视角,一生守护国宝 心中尽是故宫,马衡自1925年始在故宫博物院工作了27年，执掌故宫19年。其间他为保护故宫、保护中华民族珍贵的文化遗产做出了不可磨灭的贡献。近日，故宫出版社隆重推出记述故宫博物院第二任院长、一代国学大师马衡先生的鸿篇巨制——《马衡年谱长编》。,https://baijiahao.baidu.com/s?id=1690423214359894047&wfr=spider&for=pc,"('2月1日', 2160)"
289,故宫博物院,潇湘晨报,蔡国强艺术展在故宫博物院正式对外开展,”昨日，“远行与归来”蔡国强艺术展在故宫博物院正式对外开展。中国美术家协会主席范迪安作为福建乡贤长期关注蔡国强的发展足迹，他观看展览后感慨道：“蔡国强就是从古泉州港走向世界的艺术家。”范迪安说，宋元时期，泉州作为海上丝绸之路起点...,https://baijiahao.baidu.com/s?id=1686204780647598568&wfr=spider&for=pc,"('12月16日', 2160)"
290,故宫博物院,潇湘晨报,蔡国强艺术展在故宫博物院正式对外开展,”昨日，“远行与归来”蔡国强艺术展在故宫博物院正式对外开展。中国美术家协会主席范迪安作为福建乡贤长期关注蔡国强的发展足迹，他观看展览后感慨道：“蔡国强就是从古泉州港走向世界的艺术家。”范迪安说，宋元时期，泉州作为海上丝绸之路起点...,https://baijiahao.baidu.com/s?id=1686204780647598568&wfr=spider&for=pc,"('12月16日', 2160)"
291,故宫博物院,海外网,"台北故宫博物院更名“华夏博物馆”?马英九:我不赞成,毫无必要",台北故宫博物院近期传出将改隶文化部门，更名“华夏博物馆”，由隶属台当局行政部门的二级机关转为三级机关，引发两岸舆论议论。澎湃新闻记者注意到，岛内媒体中时新闻网11月28日下午报道透露，台湾地区前领导人马英九在受访时候对于上述...,https://baijiahao.baidu.com/s?id=1684649877764747617&wfr=spider&for=pc,"('11月29日', 2160)"
292,故宫博物院,新京报,"故宫博物院副院长:北京一场雪,让故宫博物院微博粉丝破千万",新京报快讯（记者 许雯）11月24日，世界互联网大会·互联网发展论坛分论坛“青年与数字未来”在乌镇举行。故宫博物院副院长王跃工在发言中提到，上周六的一场雪让故宫博物院微博粉丝从948万涨至1003万。论坛上，王跃工进行题为“面向未来...,https://baijiahao.baidu.com/s?id=1684209583004651207&wfr=spider&for=pc,"('11月24日', 2160)"
293,故宫博物院,人民网,故宫是一所大学校,紫禁城600年了，故宫博物院也迎来了自己95岁的生日。我是1956年11月12日正式到故宫报到的，转眼60多年过去了。故宫真是一所特殊的大学校，我没有想到自己会一辈子在这里爱瓷、赏瓷、鉴瓷。这些瓷器不知翻了多少遍了，仿佛和每一件...,https://baijiahao.baidu.com/s?id=1680749438848562414&wfr=spider&for=pc,"('10月17日', 2160)"
294,故宫博物院,IT之家,"故宫博物院开放新版藏品数据库:共 25 类超 186 万件,可在线检索",IT之家2月11日消息 故宫博物院近日正式上线新版 “故宫博物院藏品总目”数据库，用户访问网站即可查询。故宫博物院现有藏品总量已达 180 余万件（套），其中一级藏品 8000 余件（套），以明清宫廷文物类藏品、古建类藏品、图书类藏品为...,https://baijiahao.baidu.com/s?id=1691380401838650261&wfr=spider&for=pc,"('2月11日', 2160)"
295,故宫博物院,潇湘晨报,故宫博物院原院长单霁翔:我和成都有不解之缘,”12月1日，“文化进校园——2020故宫系列活动”在成都电子科技大学清水河校区举行。原故宫博物院院长单霁翔担任主讲嘉宾，以《坚定文化自信，做中华优秀传统文化的忠实守望者》为主题，讲述了他与故宫的故事，并分享了他对成都的看法。以...,https://baijiahao.baidu.com/s?id=1684885885801032811&wfr=spider&for=pc,"('12月1日', 2160)"
296,故宫博物院,天眼新闻,高卫东率队到故宫博物院考察,11月25日，茅台集团党委书记、董事长高卫东率队到故宫博物院考察，与文化和旅游部党组成员、故宫博物院院长王旭东座谈，双方围绕文创开发、人才培养、世界文化遗产保护等方面建立长效合作机制达成意向。  故宫博物院常务副院长娄玮，茅台...,https://baijiahao.baidu.com/s?id=1684562694438637361&wfr=spider&for=pc,"('11月27日', 2160)"
297,故宫博物院,中国青年报,青听晚报|故宫博物院明起上调每日预约观众数量至3万人,据故宫博物院官方网站，自10月1日起，上调每日预约观众数量至30000人（上午15000人，下午15000人）。“十一”假期期间（10月1日至10月8日），故宫博物院均正常开放。详情>> 图片源自视觉中国 福建省委原常委、省政府原副省长张志南被...,https://baijiahao.baidu.com/s?id=1679262333054994688&wfr=spider&for=pc,"('9月30日', 2160)"
298,故宫博物院,新华社新媒体,故宫博物院“紫禁城建成六百年”吸引观众参观,今年是紫禁城建成六百年。故宫博物院9月10日推出“丹宸永固——紫禁城建成六百年”展，以450余件文物及史料照片生动展现紫禁城六百年走过的风雨历程。展览将持续至11月15日。↑2020年9月22日在北京故宫博物院“丹宸永固——紫禁城建成...,https://baijiahao.baidu.com/s?id=1678614919269914523&wfr=spider&for=pc,"('9月23日', 2160)"
299,故宫博物院,勇哥读史,"《清明上河图》流传近千年,为何会流传到故宫博物院?",传世名画《清明上河图》，是怎么流传到故宫博物院的？1125年的一天，画家张择端终于完成了他的传世名作《清明上河图》。这幅耗费了张择端14年时间创作而成的画作，宽24.8厘米、长528.7厘米的，集中展现了北宋都城开封店铺林立、人烟...,https://baijiahao.baidu.com/s?id=1687240300608744094&wfr=spider&for=pc,"('12月28日', 2160)"
300,故宫博物院,青瞳视角,祝勇 在故宫书写整个世界,这是祝勇关于故宫的第八本书。在故宫博物院工作十年里，他先后写了《故宫的风花雪月》、《故宫的隐秘角落》、《在故宫寻找苏东坡》、《故宫的古物之美》（一二三册）、《在故宫书写整个世界》，以及两卷本《故宫六百年》。今年恰逢...,https://baijiahao.baidu.com/s?id=1685436931336397931&wfr=spider&for=pc,"('12月8日', 2160)"
301,故宫博物院,海峡资讯V,台北故宫博物院要被民进党当局给改名了吗?,台北故宫博物院是世界上的著名博物馆之一，其中存放了大量历史悠久的珍贵文物，台北故宫博物院一直在台湾享有崇高的地位。但最近，由于民进党当局不断在岛内推进“台独”政策，台北故宫博物院可能会面临“改名以及降级”的风险，这令许多人士...,https://baijiahao.baidu.com/s?id=1684927933036317465&wfr=spider&for=pc,"('12月2日', 2160)"
302,故宫博物院,海峡新干线,台北故宫博物院降格是台湾文化失格,最近坊间对台北故宫博物院是否更名，及改隶于台文化部门成为三级机关一事，多所讨论，本人初闻此消息，颇觉不可思议！关 注 台北故宫博物院是世界首屈一指的中华文物博物馆，足以与世界级的法国罗浮宫、英国大英博物馆及美国的大都会博物...,https://baijiahao.baidu.com/s?id=1684809609663076900&wfr=spider&for=pc,"('12月1日', 2160)"
303,故宫博物院,观腾史,"易培基:故宫博物院首任院长,为何后来却成了“故宫盗宝案”主谋",1934年11月，张继一纸状书将故宫博物院院长易培基上诉法庭，指控其在1929年到1934年的5年时间里，一共盗取故宫博物馆中珍珠1319颗，宝石526颗，并且以假乱真以次充好，用假的珍珠和宝石共计12000多颗将真的调换，并最终占为己有。,https://baijiahao.baidu.com/s?id=1684788028812578201&wfr=spider&for=pc,"('11月30日', 2160)"
304,故宫博物院,三旬读文化,"郭沫若给故宫博物院题写新牌匾,比起老匾,哪位的水平更胜一筹?",故宫博物院作为我国的5A级景区，在我国人民心中可谓是神圣的场所，而牌匾预示着一个地方的身份与庄严程度，因而故宫博物院的题字也成为了大问题。1949年后，人们推选出郭沫若为故宫博物院题字，但是几乎很少人知道其实故宫之前就有一块匾。随...,https://baijiahao.baidu.com/s?id=1683964555887317132&wfr=spider&for=pc,"('11月21日', 2160)"
305,故宫博物院,北晚新视觉网,"北京一中学课堂“搬”进故宫博物院:“想给乾隆写信,谈谈宫廷菜谱”",“我想给故宫的延禧宫写一封信。这里经历过火灾，留下了一座西洋风格的烂尾楼，我在这儿看到了涅槃的力量。”“我想给乾隆写一封信，谈一谈我对宫廷菜谱的畅想”……最近，北师大实验中学高一年级学生将课堂“搬”进故宫博物院，这些...,https://baijiahao.baidu.com/s?id=1682776803636321932&wfr=spider&for=pc,"('11月8日', 2160)"
306,故宫博物院,齐鲁壹点,故宫博物院院长王旭东:从“四个故宫”建设体系到使命与担当,经过90多年建设与探索，2019年故宫博物院正式提出了“四个故宫”（“平安故宫”“学术故宫”“数字故宫”“活力故宫”）的建设体系。2020年，在紫禁城建成600年，故宫博物院建院95周年之际，故宫博物院院长王旭东近日在《故宫博物院院刊》...,https://baijiahao.baidu.com/s?id=1680148382830584739&wfr=spider&for=pc,"('10月10日', 2160)"
307,故宫博物院,中国日报网,故宫博物院联合景德镇举办“明代御窑瓷器”系列对比展,中国日报9月21日北京电（记者 姜东） 2020年9月21日，由故宫博物院和景德镇市人民政府联合主办的“明代御窑瓷器”系列对比展之“御瓷新见——景德镇明代御窑遗址出土与故宫博物院藏传世瓷器对比展” 展览发布会在故宫博物院举行。该展览...,https://baijiahao.baidu.com/s?id=1678433152521070213&wfr=spider&for=pc,"('9月21日', 2160)"
308,故宫博物院,新华网客户端,"600岁的故宫,究竟藏着些什么?",▲紫禁城位置示意。图片来源：星球研究所 1406年 明朝永乐皇帝朱棣下诏，拟建北京宫殿，自此拉开了紫禁城营建的序幕。1420年 紫禁城宫殿建成。1925年 10月10日，故宫博物院成立。1949年 解放初期，故宫博物院内建筑残破不堪，亟待整修。5...,https://baijiahao.baidu.com/s?id=1678052852391970658&wfr=spider&for=pc,"('9月17日', 2160)"
